2025-04-18 02:00:51,262 - crypto_arbitrage - INFO - Memulai Enhanced Crypto Arbitrage Scanner...
2025-04-18 02:01:06,845 - crypto_arbitrage.arbitrage - DEBUG - Harga tidak valid untuk IOST/ETH: Binance=0.0, KuCoin=2.33e-06
2025-04-18 02:01:06,845 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk GTC/USDT: Binance=$338008.47, KuCoin=$9980.48
2025-04-18 02:01:06,845 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk LTC/ETH: Binance=$875.78, KuCoin=$46.74
2025-04-18 02:01:06,846 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk ICP/BTC: Binance=$1.44, KuCoin=$0.25
2025-04-18 02:01:06,846 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk CHR/BTC: Binance=$0.16, KuCoin=$0.01
2025-04-18 02:01:06,846 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk BICO/USDT: Binance=$476497.31, KuCoin=$9276.33
2025-04-18 02:01:06,846 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk POLYX/USDT: Binance=$3250580.02, KuCoin=$82858.07
2025-04-18 02:01:06,846 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk KMD/USDT: Binance=$242644.99, KuCoin=$31489.34
2025-04-18 02:01:06,846 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk HEI/USDT: Binance=$1408908.01, KuCoin=$5868.63
2025-04-18 02:01:06,846 - crypto_arbitrage.arbitrage - DEBUG - Harga tidak valid untuk HNT/BTC: Binance=0.0, KuCoin=4.219e-05
2025-04-18 02:01:06,847 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk USDP/USDT: Binance=$4217637.58, KuCoin=$467.57
2025-04-18 02:01:06,847 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk ALGO/BTC: Binance=$3.13, KuCoin=$0.17
2025-04-18 02:01:06,847 - crypto_arbitrage.arbitrage - DEBUG - Harga tidak valid untuk XMR/USDT: Binance=0.0, KuCoin=217.22
2025-04-18 02:01:06,847 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk ATOM/USDC: Binance=$2532474.38, KuCoin=$4383.76
2025-04-18 02:01:06,847 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk TRX/ETH: Binance=$1283.87, KuCoin=$21.55
2025-04-18 02:01:06,848 - crypto_arbitrage.arbitrage - DEBUG - Harga tidak valid untuk REN/USDT: Binance=0.0, KuCoin=0.01
2025-04-18 02:01:06,848 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk XTZ/BTC: Binance=$8.19, KuCoin=$0.01
2025-04-18 02:01:06,857 - crypto_arbitrage.arbitrage - DEBUG - Harga tidak valid untuk GTC/BTC: Binance=0.0, KuCoin=2.79e-06
2025-04-18 02:01:06,857 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk ILV/USDT: Binance=$534843.51, KuCoin=$84843.66
2025-04-18 02:01:06,857 - crypto_arbitrage.arbitrage - DEBUG - Harga tidak valid untuk CLV/USDT: Binance=0.0, KuCoin=0.0225
